title,release,artist_name,duration,artist_familiarity,artist_hotttnesss,year,term
Down On My Knees,Down On My Knees,Ayo,240.95302,0.52259018455,0.390641235878,2006,electronic
Life Is Real,Joyful,Ayo,534.62159,0.52259018455,0.390641235878,2006,electronic
Complain,Joyful,Ayo,212.71465,0.52259018455,0.390641235878,2006,electronic
These Days,Joyful,Ayo,288.31302,0.52259018455,0.390641235878,2006,electronic
Down On My Knees,Joyful,Ayo,244.06159,0.52259018455,0.390641235878,2006,electronic
Welcome Into My World,Joyful,Ayo,264.56771,0.52259018455,0.390641235878,2006,electronic
Watching You,Joyful,Ayo,232.28036,0.52259018455,0.390641235878,2006,electronic
Only You,Live At The Olympia,Ayo,288.49587,0.52259018455,0.390641235878,2006,electronic
In The Midnight Hour,Cross Country,Cross Country,193.64526,0.375195664322,0.355707867004,2009,electronic
Tastes So Good To Me,Cross Country,Cross Country,189.962,0.375195664322,0.355707867004,2009,electronic
A Fall Song,Cross Country,Cross Country,168.77669,0.375195664322,0.355707867004,2009,electronic
Bed's Too Big Without You,Spirits In The Material World: A Reggae Tribute To The Police,Inner Circle,227.81342,0.667509086751,0.410079695031,2008,electronic
Contessa Entellina,Desert Poems,Stephan Micus,274.65098,0.561370907228,0.365533756198,2001,electronic
Mikhail's Dream,Desert Poems,Stephan Micus,504.94649,0.561370907228,0.365533756198,2001,electronic
part 2 - Winterlight,On the Wing,Stephan Micus,316.49914,0.561370907228,0.365533756198,2006,electronic
Virgen De La Nieve - 14-String Guitar Solo,Towards The Wind,Stephan Micus,336.09098,0.561370907228,0.365533756198,2002,electronic
Knight -> King 4,The Independent Scrutineer,Pagan Wanderer Lu,346.25261,0.453600538864,0.350803574069,2006,electronic
Salvation,The 4400,John Van Tongeren,45.37424,0.389906649076,0.24530294838,2007,electronic
Soot and Stars,Rarities & B-Sides,The Smashing Pumpkins,399.98649,0.887920450193,0.64722472378,2001,electronic
Real Love,Rotten Apples_ The Smashing Pumpkins Greatest Hits,The Smashing Pumpkins,249.62567,0.887920450193,0.64722472378,2000,electronic
Another Love Song,Hold The Faith,Warrior King,204.38159,0.588370653419,0.413237883925,2005,electronic
Virtuous Woman,Riddim Rider : Trod'n to Zion,Warrior King,223.29424,0.588370653419,0.413237883925,2002,electronic
Empress So Divine,Virtuous Woman,Warrior King,224.28689,0.588370653419,0.413237883925,2002,electronic
Breath Of Fresh Air,Virtuous Woman,Warrior King,225.77587,0.588370653419,0.413237883925,2002,electronic
Bari Bossa,Lounjazz,Leo Gandelman,222.98077,0.398366354333,0.390434973269,2007,electronic
Airto's Jazz Dance,Perpetual Emotion,Flora Purim,246.67383,0.479755040732,0.340544079537,2001,electronic
Zero M2,Diary Of An Afro Warrior,Benga,233.16853,0.703823889866,0.464736060695,2008,electronic
The Future,GetDarker Presents THIS IS DUBSTEP 2,Benga,277.55057,0.703823889866,0.464736060695,2006,electronic
Per Colpa Tua,Sulla Mia Pelle Special Edition,Noemi,226.37669,0.499308966696,0.442968188735,2010,electronic
Salvation,Graveyard Mountain Home,Chroma Key,160.31302,0.578824936197,0.401059706618,2004,electronic
I've Got a Home,101 Great Black Gospel_ Vol. 4,Five Blind Boys of Alabama,131.81342,0.54227770981,0.424271114446,2008,electronic
New Born Soul,Atom Bomb,The Blind Boys Of Alabama,176.40444,0.626208342564,0.424271114446,2005,electronic
Jetstream - Arthur Baker Remix,Jetstream,New Order,421.95546,0.720711057592,0.522047955192,2005,electronic
Death Of Neira,I Am Jesus,Nightfall,272.69179,0.543061143375,0.353364767023,2003,electronic
So(u)l Invictus,Lyssa - Rural Gods And Astonishing Punishments,Nightfall,190.87628,0.543061143375,0.353364767023,2004,electronic
Gold Flames Of Angels,Our Flesh Deception,Human Disease,190.79791,0.419228869287,0.296792153943,2004,electronic
Sudanese Dance,One World One People,Xcultures,273.52771,0.400433513458,0.266275285547,2000,electronic
Smile,One World One People,Xcultures,38.3473,0.400433513458,0.266275285547,2000,electronic
Signs Can Hear All,Galtrim,Ciaran Byrne,150.282,0.449740839577,0.374375168216,2006,electronic
Ja (Hanno's Poppersmonstermix),36 Grad Remixe,2raumwohnung,357.85098,0.664559978604,0.397569595443,2007,electronic
Mädchen mit Plan,In wirklich,2raumwohnung,272.95302,0.664559978604,0.397569595443,2002,electronic
Lachen und weinen,Kommt zusammen,2raumwohnung,335.17669,0.664559978604,0.397569595443,2001,electronic
Rette Mich Später (Michael Ilbert Radio Mix),Rette Mich Später,2raumwohnung,234.34404,0.664559978604,0.397569595443,2010,electronic
Electro nicpig,Notorious P.I.G.,Electronic pig,218.53995,0.360015521715,0.196641767999,2005,electronic
The Christmas Song,Christmas Song,Mannheim Steamroller,199.83628,0.705205403329,0.653512932947,2009,electronic
(Everybody's Waiting For) The Man With the Bag,Christmasville,Mannheim Steamroller,149.89016,0.705205403329,0.653512932947,2008,electronic
Welcome 2 Detroit,The People Vs.,Trick Trick / Eminem,285.49179,0.604479006972,0.390489535122,2005,electronic
War,The People Vs.,Trick Trick / Obie Trice,266.78812,0.604479006972,0.390489535122,2005,electronic
Welcome 2 Detroit,Welcome 2 Detroit,Trick Trick / Eminem,263.00036,0.604479006972,0.390489535122,2005,electronic
Too much informa,Bien Sobre Mal Vol. 3: Black Rain Riddim,Sizzla,203.96363,0.732571744691,0.45798167407,2005,electronic
Care,Jah Protect,Sizzla,168.56771,0.732571744691,0.45798167407,2006,electronic
Problem Inna the System,Reggae Salute,Black History,251.402,0.732571744691,0.45798167407,2001,electronic
Love & Devotion,Riddim Driven: Wanted,Sizzla,197.48526,0.732571744691,0.45798167407,2003,electronic
The Sukkubus Lustrate,Bondage Goat Zombie,Belphegor,178.15465,0.683525064982,0.4730831924,2008,electronic
Armageddon's Raid,Bondage Goat Zombie,Belphegor,308.76689,0.683525064982,0.4730831924,2008,electronic
Wailing Sounds,Get the Led Out - Led Zeppelin Salute,Jimmy Page,157.02159,0.731822218651,0.424940330803,2004,electronic
Summer Of Love,DJ Edition,Novaspace,356.23138,0.688040857152,0.372307463462,2004,electronic
Dancing With Tears In My Eyes 2004 (Nova Mix (Club Version)),Dancing With Tears In My Eyes 2004,Novaspace,389.61587,0.688040857152,0.372307463462,2004,electronic
Guardian Angel,Supernova,Novaspace,231.54893,0.688040857152,0.372307463462,2002,electronic
Realizer,Legion Of Boom,The Crystal Method,228.85832,0.740796632166,0.555741673066,2004,electronic
Dutty Wine,Reggae Gold 2006,Tony Matterhorn,183.53587,0.663955260227,0.429272534163,2006,electronic
Hasta Los Huesos,Andy & Lucas,Andy & Lucas,208.92689,0.538137739913,0.400387756597,2003,electronic
Amores Cobardes,Con Los Pies En La Tierra,Andy & Lucas,234.63138,0.538137739913,0.400387756597,2008,electronic
Dime Si Me Quieres,Con Los Pies En La Tierra,Andy & Lucas,213.52444,0.538137739913,0.400387756597,2008,electronic
Quiero Ser Tu Sueño,Desde mi barrio,Andy & Lucas,207.62077,0.538137739913,0.400387756597,2005,electronic
Chasing Windmills,Vibes,Heavy D,206.99383,0.617870116344,0.363668110245,2008,electronic
Private Dancer,Vibes,Heavy D,212.24444,0.617870116344,0.363668110245,2008,electronic
Oversleeping,Crownsdown,themselves,195.18649,0.628274448933,0.428834536217,2009,electronic
Crayon Sharpener,Them,themselves,271.43791,0.628274448933,0.428834536217,2003,electronic
Directions to my special place,Them,themselves,274.1024,0.628274448933,0.428834536217,2003,electronic
You Devil You,the no music.,themselves,245.31546,0.628274448933,0.428834536217,2002,electronic
Theresa,Distance,Portable,362.60526,0.532850502341,0.302930470625,2003,electronic
Don't Give Up,Gridshift,Portable,369.60608,0.532850502341,0.302930470625,2002,electronic
I Am Your Mother Too,Big Wide Grin,Keb' Mo',242.80771,0.632130913015,0.472281210651,2001,electronic
I'm Amazing,Keep It Simple,Keb' Mo',194.48118,0.632130913015,0.472281210651,2004,electronic
Still There For Me,Suitcase,Keb' Mo',190.56281,0.632130913015,0.472281210651,2006,electronic
The Door,The Door,Keb' Mo',236.48608,0.632130913015,0.472281210651,2000,electronic
2 Minutos,Un Mundo De Sensaciones,2 Minutos,83.12118,0.591846287473,0.372462979783,2006,electronic
Rompan Todo,Un Mundo De Sensaciones,2 Minutos,88.58077,0.591846287473,0.372462979783,2006,electronic
Tema De Adrian,Volvio La Alegria_ Vieja !!!,2 Minutos,178.72934,0.591846287473,0.372462979783,2003,electronic
Hollow Dream,The Perfect Blend,M.I.K.E.,440.52853,0.61434553212,0.406591476688,2006,electronic
You Are My Memoir,The Ken Burns Effect,Stars Like Fleas,264.51546,0.511711973437,0.332567729946,2007,electronic
What Would You Do,Welcome Home / The Okeh Years,Walter Jackson,156.682,0.437193776939,0.316155987397,2006,electronic
6th Chakra: Keynote A - Chakra Suite (Solo Electric Piano Plus Synths),Chakra Suite,Steven Halpern,223.73832,0.525475741913,0.372393096876,2001,electronic
Puzzle of Hearts,Sergio Mendes:  The Swinger from Rio,Sergio Mendes,322.11546,0.64909505047,0.492781167979,2006,electronic
Blackwood Moth,Remodelled,Milieu,371.87873,0.565102058046,0.360054673342,2007,electronic
Clever Girls Like Clever Boys Much More Than Clever Boys Like Clever Girls,In A Nutshell,Pelle Carlberg,247.24853,0.640720629481,0.413296281531,2007,electronic
I Love You_ You Imbecile,In A Nutshell,Pelle Carlberg,174.81098,0.640720629481,0.413296281531,2007,electronic
La Pierrade,Best of (Deluxe Version),Bénabar,243.59138,0.609294155146,0.373060492812,2007,electronic
Le Zoo De Vincennes,Les Risques du Métier,Benabar,238.44526,0.609294155146,0.373060492812,2003,electronic
Porcelaine,Live Au Grand Rex,Benabar,235.02322,0.609294155146,0.373060492812,2001,electronic
Christelle Est Une Ordure,Reprise Des Négociations,Bénabar,224.9922,0.609294155146,0.373060492812,2005,electronic
Tu Peux Compter Sur Moi,Reprise Des Négociations,Bénabar,188.94322,0.609294155146,0.373060492812,2005,electronic
BYOB (Explicit Album Version),Hustlenomics,Yung Joc,193.64526,0.851218063853,0.510490080994,2007,electronic
Speechless,Ministry of Sound Presents 100,Mish Mash,211.90485,0.505644261572,0.351210536532,2006,electronic
Volumatic Spacer Device,Lo Compilation Mix By Susumu Yokota,The Chap,207.28118,0.612657823643,0.457611173992,2003,electronic
We Are Not Impartial,Lo Compilation Mix By Susumu Yokota,The Chap,170.05669,0.612657823643,0.457611173992,2006,electronic
They Have a Name,Mega Breakfast,The Chap,145.50159,0.612657823643,0.457611173992,2008,electronic
What's Love Got to Do With It,Proper Rock,The Chap,216.2673,0.612657823643,0.457611173992,2008,electronic
Gimme Legs,Well Done Europe,The Chap,213.89016,0.612657823643,0.457611173992,2010,electronic
Cabaret,La petite boite en fer,Mademoiselle Sane,173.13914,0.391836734938,0.352620791136,2007,electronic
I've got Vilking in Me,My Angel Rocks Back and Forth,Four Tet,136.202,0.791761695567,0.474428172899,2004,electronic
Plastic People,There Is Love In You,Four Tet,393.84771,0.791761695567,0.474428172899,2010,electronic
I'm Hot,Music,Erick Sermon,228.44036,0.577973752903,0.368336782246,2001,electronic
When the Broken Hearted Love Again,When The Broken Hearted Love Again,Danielle Bollinger,555.54567,0.505269395522,0.0,2006,electronic
Kiss the Sky,When The Broken Hearted Love Again,Danielle Bollinger,223.52934,0.505269395522,0.0,2006,electronic
Pitch In OnA Party,Born And Raised In Compton: The Greatest Hits,DJ Quik,247.562,0.712098902128,0.413393911287,2000,electronic
Chime,Global Gathering 2008,Shapeshifters,467.43465,0.630130467221,0.469965125079,2008,electronic
It's Not Unusual,Latin Jazz (Jazz Club),Willie Bobo,139.49342,0.588827100502,0.37967112475,2008,electronic
Absolute Horizon,Oblivion Beckons,Byzantine,300.01587,0.59648248193,0.393956636782,2008,electronic
Conker The King,Conker: Live And Reloaded (Original Soundtrack),Robin Beanland/Dweezil Zappa/Nile Rodgers/Rabbit In The Moon,131.65669,0.385340538313,0.319817386072,2005,electronic
Warung Beach,Warung Beach,John Digweed,405.10649,0.703229577373,0.43392783827,2006,electronic
Healing of All Nations,Healing of All Nations,Yami Bolo,214.30812,0.495502207103,0.322482577876,2001,electronic
Put Down Your Weapons,Live In Paris,Yami Bolo,219.402,0.495502207103,0.322482577876,2000,electronic
Jenny Take a Ride,American Legend,Mitch Ryder,207.43791,0.4767476814,0.294053193399,2004,electronic
Satisfaction,Gomma Dance Tracks Vol. 2,Who Made Who,265.32526,0.621486700425,0.463608077127,2004,electronic
Nightly Cares,Nightly Cares,Múm,249.05098,0.713945881247,0.466991272287,2004,electronic
Sangre americana,Sinverguenza,Bacilos,229.32853,0.595554053513,0.400705227151,2004,electronic
I Hold Your Hand In Mine [Live At Royal Albert Hall],Live! At The Royal Albert Hall,Tiny Tim,43.36281,0.593496043831,0.40489733548,2000,electronic
You Called It Madness [But I Call It Love] [Live At Royal Albert Hall],Live! At The Royal Albert Hall,Tiny Tim,197.90322,0.593496043831,0.40489733548,2000,electronic
Only Human,Back To The Beginning - Usher,Usher Featuring The Nu Beginning,338.75546,0.856448923652,0.854637828218,2004,electronic
Trading Places,Dance Workout Classics; Keep Fit With The Hottest Hits & Remixes,Usher,286.77179,0.856448923652,0.854637828218,2008,electronic
Moving Mountains,Moving Mountains,Usher,309.83791,0.856448923652,0.851233891127,2008,electronic
Hey Daddy (Daddy's Home),Raymond v Raymond,Usher,224.10404,0.856448923652,0.854637828218,2010,electronic
The Healer,The 7th Seal,Death SS,258.29832,0.484409122625,0.450129048418,2006,electronic
Revolution,Wowie Zowie,Superchumbo,443.37587,0.54722814783,0.364787348408,2001,electronic
Guajira Y Ven,Salsa Legende - Best of Willie Colon,Willie Colon,250.06975,0.621629435825,0.519120079762,2001,electronic
Gun Pull,Fun With Dick And Jane,Theodore Shapiro,109.84444,0.428324820715,0.331260494304,2006,electronic
The Big Stall,Fun With Dick And Jane,Theodore Shapiro,82.31138,0.428324820715,0.331260494304,2006,electronic
Port now!,I am_ you are_ he/she/it is,Sirka Ragnar,177.94567,0.548458855752,0.0,2007,electronic
Shovel,In Disgust We Trust,Mistress,580.70159,0.495796932135,0.389498817417,2005,electronic
Mahafinaritra,Volontany,Rajery,219.48036,0.481773106518,0.300383177304,2005,electronic
Hot Spot (Terrible Love Mix),What Does It All Mean? - 1983-2006 Retrospective,Steinski,169.97832,0.545364352993,0.4045752264,2003,electronic
Silent Partner (Peace Out),What Does It All Mean? - 1983-2006 Retrospective,Steinski,52.4273,0.545364352993,0.4045752264,2003,electronic
Send Me An Angel,Eurotrash,Zeromancer,236.53832,0.644519691787,0.405618981981,2001,electronic
Ammonite,Sinners International,Zeromancer,362.31791,0.644519691787,0.405618981981,2009,electronic
The Death Of Romance,The Death Of Romance,Zeromancer,207.17669,0.644519691787,0.405618981981,2010,electronic
V,The Death Of Romance,Zeromancer,280.08444,0.644519691787,0.405618981981,2010,electronic
Mosquito Coil,Zzyzx,Zeromancer,277.81179,0.644519691787,0.405618981981,2003,electronic
Intro,500,Gertrudis,106.52689,0.444926412883,0.344814468704,2009,electronic
Oye,500,Gertrudis,263.47057,0.444926412883,0.344814468704,2005,electronic
La Nit De Reis,Teta,Gertrudis,215.562,0.444926412883,0.344814468704,2003,electronic
Quitxalla,Teta,Gertrudis,228.23138,0.444926412883,0.344814468704,2003,electronic
Carita De Rosa,Teta,Gertrudis,233.27302,0.444926412883,0.344814468704,2003,electronic
Medicate Myself,Underneath,The Verve Pipe,292.8322,0.703349440412,0.49839533835,2001,electronic
Melodia Simple,Viaje,La Mancha De Rolando,243.98322,0.514967583468,0.352895441752,2003,electronic
Wish,Welcome Home,Brian Littrell,236.45995,0.682508009761,0.425632479535,2006,electronic
Paseo Colòn,Made In Italy,Mau Mau,285.1522,0.439907658143,0.311559175647,2004,electronic
Gamble Calypso,Safari Beach (Tucasa Micasa),Mau Mau,232.12363,0.439907658143,0.311559175647,2000,electronic
Slowly Rising,The Silver Lining,Soul Asylum,235.20608,0.690080123787,0.466775621926,2006,electronic
Taste You,Auf Der Maur,Auf Der Maur,277.89016,0.569988889234,0.287481174185,2004,electronic
The Key,Out Of Our Minds,Melissa Auf der Maur,232.6722,0.569988889234,0.366816133792,2010,electronic
Bite Back,Dirty Little Secret,The All-American Rejects,279.71873,0.84065157906,0.582205564163,2005,electronic
The Future Has Arrived,Meet The Robinsons Original Soundtrack (French Version),The All American Rejects,185.99138,0.84065157906,0.582205564163,2007,electronic
Jack's Lament,Nightmare Revisited,The All American Rejects,195.18649,0.84065157906,0.614973973784,2008,electronic
Final Straw (Album Version),Around The Sun,R.E.M.,246.17751,0.730669501935,0.623835200923,2004,electronic
Mikawa Miya,Tricks Of Life,Novika,268.90404,0.607105153111,0.424558128676,2006,electronic
Common Tear,Tricks Of Life,Novika,214.49098,0.607105153111,0.424558128676,2006,electronic
Rock Bottom,World Upside Down,House Of Lords,232.75057,0.561976087409,0.364776170561,2006,electronic
Zap Zap,Deluxe Soundsystem,Dynamite Deluxe,86.67383,0.633402342202,0.414834940743,2000,electronic
Zornig!,Deluxe Soundsystem,Dynamite Deluxe,148.29669,0.633402342202,0.414834940743,2000,electronic
Eimsbush bis 0711,Hamburg City Heftig Vol.1,Dynamite Deluxe,152.92036,0.633402342202,0.414834940743,2000,electronic
Nashville Parthenon,Etiquette,Casiotone For The Painfully Alone,175.72526,0.665322161906,0.394217198901,2006,electronic
Happy Mother's Day,Etiquette,Casiotone For The Painfully Alone,47.46404,0.665322161906,0.394217198901,2006,electronic
Dying Batteries,The First Two Albums,Casiotone For The Painfully Alone,51.01669,0.665322161906,0.394217198901,2001,electronic
Town Topic (Instrumental),Town Topic EP,Casiotone For The Painfully Alone,115.17342,0.665322161906,0.394217198901,2008,electronic
